brand,breadcrumbs,color,express_available,image_url,manufacturer,manufacturer_part_no,material,number_of_gangs,overall_height,overall_width,price,sku,title,type,unit_of_meassurement,unspsc_code,url
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Ivory,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/766/868/$v2/922570295_primary_eng.jpg,HUBBELL,PJ126I,Polycarbonate,2,"4.94""","5.00""",172.75,922570217,Wallplate Mid-Size 2-Gang 1) Toggle 1) Decorator Ivory,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570217
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img1.fastenal.com/infp360pmm/derivates/3/001/767/051/$v2/922570199_primary_eng.jpg,HUBBELL,P28,Polycarbonate,3,"4.63""","6.50""",92.10,922570199,3 Gang Brown Duplex Receptacle / Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570199
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img0.fastenal.com/infp360pmm/derivates/3/001/766/915/$v2/922570274_primary_eng.jpg,HUBBELL,P113,Polycarbonate,2,"4.63""","4.69""",70.50,922570274,Wallplate 2-Gang 1) Toggle 1) Blank Brown,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570274
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Black,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/767/058/$v2/922570236_primary_eng.jpg,HUBBELL,PJ826BK,Polycarbonate,2,"4.94""","5.00""",168.50,922570105,2 Gang Black Duplex Receptacle Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570105
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Red,No,https://img0.fastenal.com/infp360pmm/derivates/3/001/766/885/$v2/922570315_primary_eng.jpg,HUBBELL,PJ18R,Polycarbonate,2,"4.94""","5.00""",76.25,922570119,2 Gang Red Duplex Receptacle / Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570119
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Ivory,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/766/962/$v2/922570351_primary_eng.jpg,HUBBELL,PJ826I,Polycarbonate,2,"4.94""","5.00""",168.50,922570417,2 Gang Ivory Duplex Receptacle Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570417
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",White,No,https://img1.fastenal.com/infp360pmm/derivates/3/001/766/981/$v2/922570374_primary_eng.jpg,HUBBELL,PJ724W,Polycarbonate,1,"4.94""","3.15""",193.25,922570362,"Wallplate Mid-Size 1-Gang 2.15"" Opening White",Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570362
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Tan,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/766/857/$v2/922570311_primary_eng.jpg,HUBBELL,P3LA,Polycarbonate,3,"4.63""","6.50""",37.80,922570311,3 Gang Light Almond Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570311
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/766/893/$v2/922570243_primary_eng.jpg,HUBBELL,P83,Polycarbonate,3,"4.63""","6.50""",85.70,922570243,Wallplate 3-Gang 3) Duplex Brown,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570243
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Tan,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/766/922/$v2/922570412_primary_eng.jpg,HUBBELL,P18LA,Polycarbonate,2,"4.63""","4.69""",64.00,922570412,2 Gang Light Almond Duplex Receptacle / Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570412
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/767/053/$v2/922570194_primary_eng.jpg,HUBBELL,P18,Polycarbonate,2,"4.63""","4.69""",71.25,922570194,2 Gang Brown Duplex Receptacle / Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570194
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",White,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/767/067/$v2/922570220_primary_eng.jpg,HUBBELL,P720W,Polycarbonate,1,"4.63""","2.88""",87.50,922570220,"Wallplate 1-Gang 1.60"" Opening White",Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570220
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Gray,No,https://img1.fastenal.com/infp360pmm/derivates/3/001/767/081/$v2/922570151_primary_eng.jpg,HUBBELL,P1326GY,Polycarbonate,2,"4.63""","4.69""",185.00,922570151,2 Gang Gray Blank Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570151
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/767/093/$v2/922570176_primary_eng.jpg,HUBBELL,PJ7,Polycarbonate,1,"4.94""","3.15""",74.50,922570300,"Wallplate Mid-Size 1-Gang 1.40"" Opening Brown",Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570300
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/767/007/$v2/922570136_primary_eng.jpg,HUBBELL,P2262,Polycarbonate,4,"4.63""","8.31""",321.20,922570136,Wallplate 4-Gang 2) Toggle 2) Decorator Brown,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570136
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Tan,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/766/857/$v2/922570311_primary_eng.jpg,HUBBELL,PJ3LA,Polycarbonate,3,"4.88""","6.75""",47.30,922570173,3 Gang Light Almond Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570173
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Brown,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/766/993/$v2/922570110_primary_eng.jpg,HUBBELL,P720,Polycarbonate,1,"4.63""","2.88""",87.50,922570110,"Wallplate 1-Gang 1.60"" Opening Brown",Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570110
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Black,No,https://img4.fastenal.com/infp360pmm/derivates/3/001/767/049/$v2/922570203_primary_eng.jpg,HUBBELL,P18BK,Polycarbonate,2,"4.63""","4.69""",64.00,922570203,2 Gang Black Duplex Receptacle / Toggle Switch Wall Plate,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570203
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Red,No,https://img3.fastenal.com/infp360pmm/derivates/3/001/766/933/$v2/922570400_primary_eng.jpg,HUBBELL,P262R,Polycarbonate,2,"4.63""","4.69""",154.50,922570400,Wallplate 2-Gang 2) Decorator Red,Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570400
BRYANT,"Electrical > Plugs, Receptacles and Connectors > Wall Plates",Ivory,No,https://img2.fastenal.com/infp360pmm/derivates/3/001/767/052/$v2/922570195_primary_eng.jpg,HUBBELL,P11I,Polycarbonate,1,"4.63""","2.88""",49.00,922570195,"Wallplate 1-Gang .406"" Opening Box Mount Ivory",Wall Plate,each,39121704,https://www.fastenal.com/product/details/922570195
