unique_id,url,productname,brand,selling_price,regular_price,discount,description,specification,fit_type,image,rating,review,size,colour
159851341,https://www.academy.com/p/bcg-mens-turbo-melange-shorts-8-in-149602157,BCG Men's Turbo Melange Shorts 8 in,BCG,17.99,17.99,,"Train hard with the BCG Men's Turbo Melange Shorts 8 in. The polyester melange material provides a comfortable feel, while the moisture wicking technology helps keep you cool and dry. An elastic waistband and drawstring combo offers a custom fit.","{'Compression': ' No', 'Clothing Type': ' Athletic Shorts', 'Ventilated': ' Yes', 'Shorts Length': ' Medium', 'Material technology': ' Moisture Wicking', 'Inseam (in.)': ' 8', 'Activity': ' Training', 'Material': ' Polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts,Gym Shorts', 'Lining': ' No', 'Features': ' Moisture Wicking'}",,"https://academy.scene7.com/is/image/academy/21535667?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21535670?$pdp-xl-ng$",4.5,74,"Small,Medium,XXX Large,X Large,XX Large,Large",Baltic Sea
162866000,https://www.academy.com/p/ariat-mens-allover-print-polo-shirt,Ariat Men's Allover Print Polo Shirt,Ariat,54.95,54.95,,"If you want to stay comfortable without sacrificing the look, you need the Ariat Men's Allover Print Polo Shirt in your closet. This shirt is made of 100% polyester jersey that features technologies to wick moisture, keep you cool in warm conditions and fight odors, and it can even protect against UV rays.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Moisture Movement Technology, ClimateTEK, FreshTEK, Sun Protection Fabric', 'Activity': ' Casual', 'Material': ' Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Polos', 'Features': ' Sun Protection,Moisture Wicking', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21593137?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21593138?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21593141?$pdp-xl-ng$",4.9,27,"Medium,X Large,XX Large,Large",White 02
159851771,https://www.academy.com/p/bcg-mens-tech-knit-2-in-1-shorts-7-in,BCG Men's Tech Knit 2 in 1 Shorts 7 in.,BCG,24.99,24.99,,"Look your best when you wear the BCG Men's Tech Knit 2 in 1 Shorts 7 in. Their body is made of 88% polyester and 12% spandex. The elastic waistband with an adjustable drawcord provides a custom fit, and their 2 side pockets allow you to carry around small items. The 7-inch inseam offers additional coverage.","{'Compression': ' No', 'Clothing Type': ' Casual Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 7', 'Activity': ' Casual', 'Material': ' 88% polyester, 12% spandex (body), 92% polyester, 8% spandex (lining)', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Rise': ' Mid Rise', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Lining': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21542973?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21542974?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Sharkskin/Dark Shadow
161204039,https://www.academy.com/p/row-mens-arise-twill-pants,R.O.W. Men's Arise Durable Twill Pants,ROW,49.99,49.99,,"Experience performance and comfort with the ROW Men's Arise Twill Pants. The polyester-spandex blend construction is durable and comfortable, and the moisture-wicking fabric draws sweat away from the skin to keep you cooler and drier.","{'Compression': ' No', 'Reinforced knees': ' No', 'Clothing Type': ' Athletic Pants', 'Material technology': ' Moisture-wicking', 'Activity': ' Casual', 'Material': ' 92% recycled polyester, 8% spandex', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Water Resistant': ' No', 'Product Type': ' Pants', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Chinos', 'Pant Length': ' Full', 'Lining': ' No', 'Features': ' Moisture Wicking'}",,"https://academy.scene7.com/is/image/academy/21567889?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21567931?$pdp-xl-ng$",4.5,27,"Small,Medium,X Large,XX Large,Large",Blue Nights
156346260,https://www.academy.com/p/under-armour-mens-tech-novelty-t-shirt,Under Armour Men's Tech Novelty T-shirt,Under Armour,19.99,19.99,,"Get active and stay comfortable in this Under Armour Men's Tech Novelty T-shirt. It is made of 100% polyester for lightweight durability, and the fabric is moisture-wicking and quick-drying to help you stay dry and comfortable. Odor control technology minimizes odor.","{'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Moisture-wicking, Quick-drying, Odor control', 'Activity': ' Casual', 'Material': ' 100% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' T-Shirts', 'Features': ' Moisture Wicking', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21434299?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21434300?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21434301?$pdp-xl-ng$",4.9,135,"Small,Medium,XXX Large,X Large,XX Large,Large",Light Blue 01
161202068,https://www.academy.com/p/row-mens-arise-shorts-7-in,"ARISE 7"" SHORT",R.O.W.,34.99,34.99,,"Look your best in the R.O.W. Men's Arise Shorts 7 in. They are made of 92% recycled polyester and 8% spandex. The invisible zipper pocket is at the left side seam, and their concealed reverse coil zipper pocket is at the back. The relaxed fit finishes off the design.","{'Compression': ' No', 'Clothing Type': ' Casual Shorts', 'Ventilated': ' No', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 7', 'Activity': ' Lifestyle', 'Material': ' Recycled Polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Water Resistant': ' No', 'Product Type': ' Shorts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Athletic Shorts', 'Lining': ' No', 'Features': ' Stretch'}",,"https://academy.scene7.com/is/image/academy/21572416?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21572417?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21572418?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21572419?$pdp-xl-ng$",4.5,32,"Small,Medium,X Large,XX Large,Large",Crocodile
161204717,https://www.academy.com/p/row-men-s-commuter-shorts-7-in,"COMMUTER 7"" SHORT",R.O.W.,34.99,34.99,,"Look and feel your best in these ROW Men’s Commuter Shorts 7 in. They’re made from a blend of nylon and spandex for durability and comfort, and the elastic waistband offers a snug, secure fit.","{'Clothing Type': ' Casual Shorts', 'Product Type': ' Shorts', 'Shorts Length': ' Medium', 'Inseam (in.)': ' 7', 'Age Group': "" Adults'"", 'Style': ' Chino Shorts', 'Activity': ' Lifestyle', 'Material': ' 44% Nylon, 35% Recycled Nylon, 21% Spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21566878?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21566884?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Blue Nights
162889105,https://www.academy.com/p/drake-mens-waterfowl-drawn-flying-mallard-graphic-t-shirt,Drake Men's Waterfowl Drawn Flying Mallard Graphic T-shirt,Drake,24.99,24.99,,"Complete the look with the Drake Men's Waterfowl Drawn Flying Mallard Graphic T-shirt. The cotton and polyester jersey fabric provides a comfortable feel, while the graphic design offers a stylish touch.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 55% cotton, 45% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No'}",,"https://academy.scene7.com/is/image/academy/21548824?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21548825?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Green Dark 01
162093941,https://www.academy.com/p/columbia-sportswear-mens-rapid-rivers-ii-short-sleeve-shirt,Columbia Sportswear Men's Rapid Rivers Button-Down Shirt,Columbia Sportswear,38.5,55.0,30,"Enjoy the classic look of the Columbia Sportswear Men's Rapid Rivers II Short Sleeve Shirt. This short-sleeve, solid T-shirt is made of 100% for a soft feel and comfortable wear and makes a versatile addition to your wardrobe.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 100% Cotton', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine Wash', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Button Up Shirts', 'Hood': ' No', 'Placket': ' Button-down'}",,"https://academy.scene7.com/is/image/academy/21551305?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21551306?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21551307?$pdp-xl-ng$",4.4,150,"Small,Medium,X Large,XX Large,Large",Dark Blue 03
163150062,https://www.academy.com/p/magellan-outdoors-mens-short-sleeve-lake-shoot-t-shirt,Magellan Outdoors Men's Short Sleeve Lake Shoot T-shirt,Magellan Outdoors,9.99,9.99,,"Look your best when you wear the Magellan Outdoors Men's Short Sleeve Lake Shoot T-shirt. It is made of 65% polyester and 35% cotton. The short sleeves keep you cool, and its crew neckline creates a casual look. The large graphic on the back adds a fun touch.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 65% polyester, 35% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold on gentle cycle, do not bleach; tumble dry low, do not iron', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees'}",,"https://academy.scene7.com/is/image/academy/21591165?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591281?$pdp-xl-ng$",,,"Small,Medium,XXX Large,X Large,XX Large,Large",Navy
156343561,https://www.academy.com/p/row-mens-phoenix-5-pocket-pants,R.O.W. Men's Phoenix Pants,ROW,49.99,49.99,,"R.O.W. Men's Phoenix Pants are practical 5-pocket pants are crafted from durable polyester, featuring 35% recycled material for a thoughtful design. A convenient back zipper pocket offers secure storage for your essentials, blending functionality with a modern look.","{'Compression': ' No', 'Reinforced knees': ' No', 'Clothing Type': ' Casual Pants', 'Activity': ' Lifestyle', 'Material': ' 100% Polyester (65% polyester, 35% recycled polyester)', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Water Resistant': ' No', 'Product Type': ' Pants', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Chinos', 'Pant Length': ' Full', 'Lining': ' No'}",,"https://academy.scene7.com/is/image/academy/21505727?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21505728?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21505729?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21505730?$pdp-xl-ng$",3.8,5,,Crocodile
162760061,https://www.academy.com/p/row-men-s-adam-luxe-polo,ADAM LUXE POLO,R.O.W.,34.99,34.99,,"Stay prepared for wherever the day takes you in this ROW Men’s Adam Luxe Polo. It’s crafted from polyester and spandex for ample comfort, and the collar neckline adds a touch of professional style.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Activity': ' Lifestyle', 'Material': ' 45% Recycled Polyester, 45% Polyester, 10% Spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Polos'}",,https://academy.scene7.com/is/image/academy/21567963?$pdp-xl-ng$,,,"Small,Medium,XXX Large,X Large,XX Large,Large",Light Blue 02
161058537,https://www.academy.com/p/bcg-mens-run-performance-pieced-t-shirt,BCG Men's Run Performance Pieced T-shirt,BCG,19.99,19.99,,"Head out for a run with the BCG Men's Run Performance Pieced T-shirt. The polyester and spandex material provides a comfortable feel, while the moisture wicking technology helps keep you cool and dry. Mesh piecing promotes breathability, and the reflective details ensure visibility.","{'Clothing Type': ' Athletic Shirts', 'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' T-Shirts', 'Activity': ' Running', 'Material': ' 85% polyester, 15% spandex', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21564562?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564569?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Silver 01
161044792,https://www.academy.com/p/under-armour-mens-motion-tapered-pants,Under Armour Men's Motion Tapered Pants,Under Armour,65.0,65.0,,"Stay comfortable with a secure fit in these Under Armour Men's Motion Tapered Pants. They are made of 80% polyester and 20% elastane to create a soft 4-way stretch fabric, and the pants feature an encased elastic waistband with an external drawstring for a secure and adjustable fit.","{'Compression': ' No', 'Reinforced knees': ' No', 'Clothing Type': ' Casual Pants', 'Ventilated': ' No', 'Material technology': ' 4-way stretch', 'Activity': ' Casual', 'Material': ' 80% Polyester, 20% Elastane', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors; use only non-chlorine bleach; do not use softeners; tumble dry low; do not dry clean or iron', 'Water Resistant': ' No', 'Product Type': ' Pants', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Joggers', 'Pant Length': ' Full', 'Lining': ' No', 'Features': ' Stretch'}",,"https://academy.scene7.com/is/image/academy/21549294?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21549295?$pdp-xl-ng$",4.9,27,"Small,Medium,X Large,XX Large,Large",Light Grey 01
160782751,https://www.academy.com/p/carhartt-mens-sawyer-script-crewneck-sweatshirt,Carhartt Men's Sawyer Script Crewneck Sweatshirt,Carhartt,44.99,44.99,,"Look your best when you wear the Carhartt Men's Sawyer Script Crewneck Sweatshirt. It is made of 60% cotton and 40% polyester. The long sleeves keep you warm, and its crew neckline creates a casual look. The spandex-reinforced rib-knit cuffs and waist create a comfortable wear.","{'Clothing Type': ' Pullovers', 'Neckline': ' Crew Neck', 'Sleeve length': ' Long Sleeve', 'Activity': ' Work', 'Material': ' 60% cotton, 40% polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Zipper': ' No Zipper', 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash warm with like colors, use non-chlorine bleach, do not use fabric softeners; tumble dry low, cool iron, do not dry clean', 'Product Type': ' Sweatshirts', 'Age Group': "" Adults'"", 'Style': ' Pullover Sweatshirts', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21564833?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564834?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564835?$pdp-xl-ng$",5.0,1,"Small,Medium,X Large,XX Large,Large",Grey
160761925,https://www.academy.com/p/carhartt-mens-irvine-relaxed-built-t-shirt,Carhartt Men's Irvine Relaxed Built T-shirt,Carhartt,24.99,27.99,11,"Put your outdoorsy side on display when you wear the Carhartt Men's Irvine Relaxed Built T-shirt. The cotton and polyester construction helps keep you comfortable all day long, while the graphic design on the back delivers an eye-catching appearance.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' T-Shirts', 'Material': ' 60% cotton, 40% polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors, use nonchlorine bleach, do not use fabric softeners; tumble dry low, cool iron, do not iron ornamentation, do not dry clean'}",,"https://academy.scene7.com/is/image/academy/21477426?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21477427?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Red
162849517,https://www.academy.com/p/magellan-outdoors-mens-bass-sketch-graphic-t-shirt,Magellan Outdoors Men's Bass Sketch Graphic T-shirt,Magellan Outdoors,9.99,9.99,,"Embark on your next adventure with the Magellan Outdoors Men's Bass Sketch Graphic T-shirt. The cotton material provides a comfortable feel, while the graphic design offers a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash warm with like colors'}",,"https://academy.scene7.com/is/image/academy/21582132?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21582133?$pdp-xl-ng$",,,"Small,Medium,XXX Large,X Large,XX Large,Large",Light Blue 10
165676746,https://www.academy.com/p/columbia-sportswear-mens-csc-frontier-short-sleeve-graphic-t-shirt,Columbia Sportswear Men's CSC Frontier Short Sleeve Graphic T-shirt,Columbia Sportswear,20.0,20.0,,"Head into nature in style with the Columbia Sportswear Men's CSC Frontier Short Sleeve Graphic T-shirt. The 100% cotton material is soft and breathable, and the graphic print adds an outdoorsy style.","{'Clothing Type': ' Casual Shirts', 'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors; tumble dry'}",,"https://academy.scene7.com/is/image/academy/21573890?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21573891?$pdp-xl-ng$",5.0,1,"Small,Medium,X Large,XX Large,Large",Light Brown 04
161089931,https://www.academy.com/p/academy-sports-outdoors-mens-this-aint-my-first-crawfish-bowl-t-shirt,Academy Sports + Outdoors Men's This Ain't My First Crawfish Bowl T-shirt,Academy Sports + Outdoors,9.99,9.99,,"Put your stylish side on display when you wear the Academy Sports + Outdoors Men's This Ain't My First Crawfish Bowl T-shirt. The 100% cotton construction provides a soft, comfortable feel, while the screen-printed graphic design adds an eye-catching appearance.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' T-Shirts', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors'}",,https://academy.scene7.com/is/image/academy/21581764?$pdp-xl-ng$,,,"Small,Medium,X Large,XX Large,Large",Yellow Haze
163379078,https://www.academy.com/p/hooey-mens-hills-short-sleeve-graphic-t-shirt,Hooey Men's Hills Short Sleeve Graphic T-shirt,Hooey,29.99,29.99,,"Enjoy comfort and outdoor style with the Hooey Men's Hills Short Sleeve Graphic T-shirt. The cotton-polyester blend fabric is tough and soft, and the Cowboy Golf graphic printing adds rugged outdoor style.","{'Compression': ' No', 'Clothing Type': ' Casual Shirts,T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 50% cotton, 50% polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21559712?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21559713?$pdp-xl-ng$",5.0,2,"Small,Medium,X Large,XX Large,Large",Turquoise / Aqua 01
163379289,https://www.academy.com/p/hooey-mens-outfitters-graphic-t-shirt,Hooey Men's Outfitters Graphic T-shirt,Hooey,29.99,29.99,,"Saddle up with the Hooey Men's Outfitters Graphic T-shirt. The cotton material provides a comfortable feel, while the graphic design offers a stylish look.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold with like colors, do not bleach; hang or tumble dry low'}",,"https://academy.scene7.com/is/image/academy/21560030?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21560031?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Khaki
161091003,https://www.academy.com/p/academy-sports-outdoors-mens-lets-party-mardi-t-shirt,Academy Sports + Outdoors Men's Let's Party Mardi T-shirt,Academy Sports + Outdoors,9.99,9.99,,"Put your stylish side on display when you wear the Academy Sports + Outdoors Men's Let's Party Mardi T-shirt. The 100% cotton construction provides a soft, comfortable feel, while the screen-printed graphic design adds an eye-catching appearance.","{'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Short Sleeve', 'Age Group': "" Adults'"", 'Activity': ' Casual', 'Style': ' T-Shirts', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Care': ' Machine wash warm with like colors'}",,https://academy.scene7.com/is/image/academy/21541901?$pdp-xl-ng$,5.0,,"Small,Medium,X Large,XX Large,Large",Navy
161044080,https://www.academy.com/p/under-armour-mens-motion-1-4-zip-sweatshirt,Under Armour Men's Motion 1/4 Zip Sweatshirt,Under Armour,65.0,65.0,,"Relax or work comfortably in this Under Armour Men's Motion 1/4 Zip Sweatshirt. It is made of 80% polyester and 20% elastane for a durable 4-way stretch material, and the sweatshirt wicks sweat to help keep you dry as you move.","{'Clothing Type': ' Pullovers', 'Neckline': ' 1/4 Zip & 1/2 Zip', 'Sleeve length': ' Long Sleeve', 'Material technology': ' Moisture-wicking', 'Activity': ' Casual', 'Material': ' 80% Polyester, 20% Elastane', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Zipper': ' 1/4 Zip', 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold with like colors, use only non-chlorine bleach when needed, do not use softeners; tumble dry low, do not dry clean or iron', 'Product Type': ' Sweatshirts', 'Age Group': "" Adults'"", 'Style': ' Quarter Zip Pullovers', 'Features': ' Moisture Wicking,Quick Drying,Stretch', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21549291?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21549292?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21549293?$pdp-xl-ng$",5.0,9,"Small,Medium,X Large,XX Large,Large",White 01
161968696,https://www.academy.com/p/magellan-outdoors-mens-local-state-texas-graphic-crew-long-sleeve-t-shirt,Magellan Outdoors Men's Local State Texas Graphic Crew Long Sleeve T-shirt,Magellan Outdoors,29.99,29.99,,"Look your best when you wear the Magellan Outdoors Men's Local State Texas Graphic Crew Long Sleeve T-shirt. It is made of 100% recycled polyester. The moisture wicking technology keeps you dry and comfortable, and its UPF 50+ rating provides protection against the sun's harsh rays. The crew neckline creates a casual look.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Product Type': ' Shirts', 'Sleeve length': ' Long Sleeve', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees', 'Activity': ' Casual', 'Material': ' 100% recycled polyester', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21564329?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21564330?$pdp-xl-ng$",,,"Small,Medium,XXX Large,X Large,XX Large,Large",Light Green 02
152054964,https://www.academy.com/p/columbia-sportswear-mens-hike-polo-shirt,Columbia Sportswear Men's Hike Polo Shirt,Columbia Sportswear,40.0,40.0,,Stay fresh through the longest treks in the Columbia Sportswear Men's Hike Polo Shirt. The durable polyester fabric features Omni-WICKâ„¢ technology that draws moisture away from your skin and disperses odors for dryness and freshness all day. A printed logo on the chest shows your brand love.,"{'Compression': ' No', 'Clothing Type': ' Casual Shirts', 'Neckline': ' Collar', 'Sleeve length': ' Short Sleeve', 'Material technology': ' Omni-WICK', 'Activity': ' Casual', 'Material': ' Polyester', 'Heat Retention': ' No', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' Yes', 'Care': ' Machine wash cold on a gentle cycle, do not bleach, tumble dry low, remove promptly, iron low, do not iron decal', 'Product Type': ' Shirts', 'Flame Resistant': ' No', 'Age Group': "" Adults'"", 'Style': ' Polos', 'Features': ' Moisture Wicking', 'Hood': ' No'}",,"https://academy.scene7.com/is/image/academy/21395307?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21395308?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21395309?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21395310?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21395311?$pdp-xl-ng$",4.7,,"Small,Medium,X Large,XX Large,Large",Ripple Blue
163149547,https://www.academy.com/p/magellan-outdoors-mens-short-sleeve-farm-life-t-shirt,Magellan Outdoors Men's Short Sleeve Farm Life T-shirt,Magellan Outdoors,9.99,9.99,,"Look your best when you wear the Magellan Outdoors Men's Short Sleeve Farm Life T-shirt. It is made of 100% cotton. The short sleeves keep you cool, and its crew neckline creates a casual look. The large graphic on the back adds a fun touch.","{'Compression': ' No', 'Clothing Type': ' T-Shirts', 'Neckline': ' Crew Neck', 'Sleeve length': ' Short Sleeve', 'Activity': ' Casual', 'Material': ' 100% cotton', 'Gender': "" Men's"", 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Care': ' Machine wash cold on gentle cycle, do not bleach; tumble dry low, do not iron', 'Product Type': ' Shirts', 'Age Group': "" Adults'"", 'Style': ' Graphic Tees'}",,"https://academy.scene7.com/is/image/academy/21591158?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21591274?$pdp-xl-ng$",,,"Small,Medium,X Large,XX Large,Large",Medium Beige 01
161199735,https://www.academy.com/p/row-men-s-adam-luxe-hoodie,ADAM LUXE HOODIE,R.O.W.,34.99,34.99,,"Stay warm and stylish wherever the day takes you with the ROW Men’s Adam Luxe Hoodie. It’s constructed from a blend of polyester and spandex for durability and comfort, and the 3-piece hood adds extra warmth and coverage when you need it.","{'Clothing Type': ' Loungewear', 'Neckline': ' Hood', 'Sleeve length': ' Long Sleeve', 'Activity': ' Lifestyle', 'Material': ' 45% Recycled Polyester, 45% Polyester, 10% Spandex', 'Gender': "" Men's"", 'Zipper': ' No Zipper', 'Size Range': "" Men's"", 'Moisture Wicking': ' No', 'Product Type': ' Outerwear', 'Age Group': "" Adults'"", 'Style': ' Pullover Hoodies', 'Hood': ' Yes'}",,"https://academy.scene7.com/is/image/academy/21566794?$pdp-xl-ng$,https://academy.scene7.com/is/image/academy/21566797?$pdp-xl-ng$",,,"Small,XXX Large,Medium,X Large,XX Large,Large",H.Charcoal
